State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield,Rainfall..mm.,Soil Ph Level,high Temp,low Temp,MeanTemperature,Air humidity,,,,,,,,,,,
West Bengal,HOOGHLY,2009,Rabi       ,Potato,91290,3434459,37.62,2324.6,0,36,13,27,75,,,,,,,,,,,
Uttar Pradesh,MORADABAD,2012,Kharif     ,Sugarcane,53415,3390571,63.48,389.6,2,43,30,37,66,,,,,,,,,,,
Uttar Pradesh,GONDA,2009,Kharif     ,Sugarcane,65823,3386725,51.45,549.2,1,40,8,25,65,,,,,,,,,,,
Uttar Pradesh,PILIBHIT,2010,Kharif     ,Sugarcane,56183,3376823,60.1,820.7,1,44,32,38,61,,,,,,,,,,,
Uttar Pradesh,BULANDSHAHR,2003,Whole Year ,Sugarcane,56578,3361638,59.42,1047.5,2,43,28,36,65,,,,,,,,,,,
Uttar Pradesh,BULANDSHAHR,2013,Kharif     ,Sugarcane,51056,3337633,65.37,932.8,2,43,28,36,65,,,,,,,,,,,
Uttar Pradesh,GHAZIABAD,2005,Kharif     ,Sugarcane,63260,3324440,52.55,725.7,2,43,28,36,70,,,,,,,,,,,
Uttar Pradesh,PILIBHIT,2002,Whole Year ,Sugarcane,57731,3322073,57.54,625.2,1,44,32,38,61,,,,,,,,,,,
Uttar Pradesh,GHAZIABAD,2009,Kharif     ,Sugarcane,56992,3320126,58.26,549.2,2,43,28,36,70,,,,,,,,,,,
Uttar Pradesh,PILIBHIT,2009,Kharif     ,Sugarcane,50456,3308703,65.58,549.2,1,44,32,38,61,,,,,,,,,,,
Uttar Pradesh,BULANDSHAHR,2012,Kharif     ,Sugarcane,54231,3306139,60.96,389.6,2,43,28,36,65,,,,,,,,,,,
Maharashtra,AHMEDNAGAR,2002,Whole Year ,Sugarcane,49400,3303000,66.86,740.3,0,40,14,26,59,,,,,,,,,,,
Uttar Pradesh,GHAZIABAD,2008,Kharif     ,Sugarcane,60776,3257107,53.59,799.8,2,43,28,36,70,,,,,,,,,,,
West Bengal,HOOGHLY,2012,Rabi       ,Potato,100155,3246422,32.41,2632.2,0,36,13,27,75,,,,,,,,,,,
Uttar Pradesh,BULANDSHAHR,2005,Kharif     ,Sugarcane,56891,3233684,56.84,725.7,2,43,28,36,65,,,,,,,,,,,
Uttar Pradesh,BULANDSHAHR,2011,Kharif     ,Sugarcane,54477,3231794,59.32,777.4,2,43,28,36,65,,,,,,,,,,,
Uttar Pradesh,BULANDSHAHR,2004,Kharif     ,Sugarcane,53523,3222727,60.21,642.3,2,43,28,36,65,,,,,,,,,,,
Uttar Pradesh,KUSHI NAGAR,2008,Kharif     ,Sugarcane,66418,3221273,48.5,953.3,1,38,8,25,65,,,,,,,,,,,
Uttar Pradesh,PILIBHIT,2008,Kharif     ,Sugarcane,61556,3204852,52.06,799.8,1,44,32,38,61,,,,,,,,,,,
Maharashtra,BEED,2009,Kharif     ,Sugarcane,43200,3195300,73.97,941.7,2,40,14,26,59,,,,,,,,,,,
Maharashtra,OSMANABAD,2009,Kharif     ,Sugarcane,38200,3192200,83.57,941.7,0,40,14,26,59,,,,,,,,,,,
Uttar Pradesh,MORADABAD,2008,Kharif     ,Sugarcane,58520,3175997,54.27,799.8,2,43,30,37,66,,,,,,,,,,,
Maharashtra,OSMANABAD,2010,Kharif     ,Sugarcane,43200,3175200,73.5,1027.5,0,40,14,26,59,,,,,,,,,,,
Maharashtra,OSMANABAD,2013,Whole Year ,Sugarcane,68900,3175200,46.08,962.4,0,40,14,26,59,,,,,,,,,,,
Uttar Pradesh,BULANDSHAHR,2002,Whole Year ,Sugarcane,53364,3132040,58.69,625.2,2,43,28,36,65,,,,,,,,,,,
Maharashtra,LATUR,2011,Whole Year ,Sugarcane,42900,3113200,72.57,852.6,1,40,16,28,54,,,,,,,,,,,
West Bengal,BANKURA,2007,Whole Year ,Coconut ,271,3059600,11290.04,2638.9,0,38,10,24,64,,,,,,,,,,,
West Bengal,BANKURA,2006,Whole Year ,Coconut ,271,3052000,11261.99,2262.1,0,38,10,24,64,,,,,,,,,,,
Maharashtra,LATUR,2012,Whole Year ,Sugarcane,46400,3051100,65.76,689.8,1,40,16,28,54,,,,,,,,,,,
Uttar Pradesh,GHAZIABAD,2010,Kharif     ,Sugarcane,56546,3043758,53.83,820.7,2,43,28,36,70,,,,,,,,,,,
Uttar Pradesh,GONDA,2006,Kharif     ,Sugarcane,66268,3040641,45.88,529.3,1,40,8,25,65,,,,,,,,,,,
Uttar Pradesh,PILIBHIT,2001,Whole Year ,Sugarcane,49713,3036868,61.09,661.7,1,44,32,38,61,,,,,,,,,,,
Maharashtra,LATUR,2009,Kharif     ,Sugarcane,39900,3031400,75.97,941.7,1,40,16,28,54,,,,,,,,,,,
Uttar Pradesh,BULANDSHAHR,2014,Kharif     ,Sugarcane,48031,3028451,63.05,486.9,2,43,28,36,65,,,,,,,,,,,
Uttar Pradesh,BULANDSHAHR,2010,Kharif     ,Sugarcane,52578,3026390,57.56,820.7,2,43,28,36,65,,,,,,,,,,,
Uttar Pradesh,MORADABAD,2013,Kharif     ,Sugarcane,47214,3024340,64.06,932.8,2,43,30,37,66,,,,,,,,,,,
Uttar Pradesh,PILIBHIT,2005,Kharif     ,Sugarcane,52083,3010397,57.8,725.7,1,44,32,38,61,,,,,,,,,,,
Maharashtra,SANGLI,2005,Kharif     ,Sugarcane,36800,2996400,81.42,1221.3,1,36,13,24,67,,,,,,,,,,,
Uttar Pradesh,BULANDSHAHR,2008,Kharif     ,Sugarcane,53228,2988007,56.14,799.8,2,43,28,36,65,,,,,,,,,,,
West Bengal,DARJEELING,2006,Whole Year ,Coconut ,168,2970700,17682.74,2262.1,1,14,10,5,54,,,,,,,,,,,
Uttar Pradesh,SHAHJAHANPUR,2005,Kharif     ,Sugarcane,49860,2960487,59.38,725.7,1,44,32,38,61,,,,,,,,,,,
West Bengal,BIRBHUM,2007,Whole Year ,Coconut ,350,2928000,8365.71,2638.9,2,35,13,26,75,,,,,,,,,,,
Maharashtra,LATUR,2013,Whole Year ,Sugarcane,41500,2902800,69.95,962.4,1,40,16,28,54,,,,,,,,,,,
Uttar Pradesh,MORADABAD,2014,Kharif     ,Sugarcane,44938,2900119,64.54,486.9,2,43,30,37,66,,,,,,,,,,,
Uttar Pradesh,GONDA,2005,Kharif     ,Sugarcane,55171,2892623,52.43,725.7,1,40,8,25,65,,,,,,,,,,,
Uttar Pradesh,GONDA,2007,Kharif     ,Sugarcane,61549,2877293,46.75,572.5,1,40,8,25,65,,,,,,,,,,,
Uttar Pradesh,SHAHJAHANPUR,2006,Kharif     ,Sugarcane,50232,2858804,56.91,529.3,1,44,32,38,61,,,,,,,,,,,
Uttar Pradesh,SHAHJAHANPUR,2014,Kharif     ,Sugarcane,42195,2850863,67.56,486.9,1,44,32,38,61,,,,,,,,,,,
Maharashtra,SOLAPUR,2003,Whole Year ,Sugarcane,48600,2831500,58.26,772.6,2,40,14,26,59,,,,,,,,,,,
Uttar Pradesh,SHAHJAHANPUR,2012,Kharif     ,Sugarcane,46086,2829680,61.4,389.6,1,44,32,38,61,,,,,,,,,,,
Maharashtra,BEED,2012,Whole Year ,Sugarcane,51400,2817000,54.81,689.8,2,40,14,26,59,,,,,,,,,,,
Maharashtra,SANGLI,2003,Whole Year ,Sugarcane,35100,2795500,79.64,772.6,1,36,13,24,67,,,,,,,,,,,
Uttar Pradesh,BALRAMPUR,2004,Kharif     ,Sugarcane,54333,2785327,51.26,642.3,2,41,25,33,58,,,,,,,,,,,
Uttar Pradesh,PILIBHIT,2004,Kharif     ,Sugarcane,44817,2782777,62.09,642.3,1,44,32,38,61,,,,,,,,,,,
Uttar Pradesh,BULANDSHAHR,2001,Whole Year ,Sugarcane,45116,2759655,61.17,661.7,2,43,28,36,65,,,,,,,,,,,
Maharashtra,PUNE,2003,Whole Year ,Sugarcane,39600,2756000,69.6,772.6,2,31,16,23,65,,,,,,,,,,,
Gujarat,VALSAD,2002,Whole Year ,Sugarcane,39300,2733000,69.54,637.2,1,36,15,28,67,,,,,,,,,,,
Maharashtra,NASHIK,2008,Kharif     ,Sugarcane,38300,2674400,69.83,916.9,1,34,17,28,67,,,,,,,,,,,
Maharashtra,NASHIK,2008,Whole Year ,Sugarcane,38300,2674400,69.83,916.9,1,34,17,28,67,,,,,,,,,,,
Uttar Pradesh,BALRAMPUR,2011,Kharif     ,Sugarcane,52623,2669460,50.73,777.4,2,41,25,33,58,,,,,,,,,,,
Uttar Pradesh,BALRAMPUR,2005,Kharif     ,Sugarcane,49746,2667182,53.62,725.7,2,41,25,33,58,,,,,,,,,,,
Uttar Pradesh,SHAHJAHANPUR,2002,Whole Year ,Sugarcane,51226,2656580,51.86,625.2,1,44,32,38,61,,,,,,,,,,,
Maharashtra,SANGLI,2004,Whole Year ,Sugarcane,31600,2651500,83.91,1029.5,1,36,13,24,67,,,,,,,,,,,
Uttar Pradesh,BALRAMPUR,2012,Kharif     ,Sugarcane,52493,2647747,50.44,389.6,2,41,25,33,58,,,,,,,,,,,
Uttar Pradesh,GONDA,2008,Kharif     ,Sugarcane,66034,2634757,39.9,799.8,1,40,8,25,65,,,,,,,,,,,
Maharashtra,SOLAPUR,2004,Whole Year ,Sugarcane,36400,2632800,72.33,1029.5,2,40,14,26,59,,,,,,,,,,,
Uttar Pradesh,BALRAMPUR,2007,Kharif     ,Sugarcane,52908,2593550,49.02,572.5,2,41,25,33,58,,,,,,,,,,,
West Bengal,MURSHIDABAD,2009,Kharif     ,Jute,171999,2589591,15.06,2324.6,2,35,11,26,77,,,,,,,,,,,
Uttar Pradesh,BULANDSHAHR,2009,Kharif     ,Sugarcane,45841,2575531,56.18,549.2,2,43,28,36,65,,,,,,,,,,,
Uttar Pradesh,BALRAMPUR,2010,Kharif     ,Sugarcane,52272,2575128,49.26,820.7,2,41,25,33,58,,,,,,,,,,,
Maharashtra,BEED,2013,Whole Year ,Sugarcane,46000,2567300,55.81,962.4,2,40,14,26,59,,,,,,,,,,,
Uttar Pradesh,SHAHJAHANPUR,2010,Kharif     ,Sugarcane,45579,2567192,56.32,820.7,1,44,32,38,61,,,,,,,,,,,
Maharashtra,PARBHANI,2013,Whole Year ,Sugarcane,35900,2549700,71.02,962.4,2,40,14,26,59,,,,,,,,,,,
Uttar Pradesh,GONDA,2004,Kharif     ,Sugarcane,53374,2528006,47.36,642.3,1,40,8,25,65,,,,,,,,,,,
Uttar Pradesh,HAPUR,2014,Kharif     ,Sugarcane,35923,2526393,70.33,486.9,1,43,28,36,74,,,,,,,,,,,
Uttar Pradesh,HAPUR,2013,Kharif     ,Sugarcane,38509,2510171,65.18,932.8,1,43,28,36,74,,,,,,,,,,,
Uttar Pradesh,SHAHJAHANPUR,2001,Whole Year ,Sugarcane,48261,2482932,51.45,661.7,1,44,32,38,61,,,,,,,,,,,
West Bengal,MEDINIPUR WEST,2010,Rabi       ,Potato,64683,2482395,38.38,2612.3,2,28,14,22,72,,,,,,,,,,,
West Bengal,DARJEELING,2007,Whole Year ,Coconut ,155,2480000,16000,2638.9,1,14,10,5,54,,,,,,,,,,,
Uttar Pradesh,GONDA,2003,Whole Year ,Sugarcane,52101,2470421,47.42,1047.5,1,40,8,25,65,,,,,,,,,,,
West Bengal,HOOGHLY,2007,Whole Year ,Potato,94824,2465212,26,2638.9,0,36,13,27,75,,,,,,,,,,,
Uttar Pradesh,BASTI,2013,Kharif     ,Sugarcane,39953,2459666,61.56,1041.4,1,38,8,25,65,,,,,,,,,,,
Uttar Pradesh,SHAHJAHANPUR,2011,Kharif     ,Sugarcane,41556,2458952,59.17,777.4,1,44,32,38,61,,,,,,,,,,,
West Bengal,MEDINIPUR WEST,2009,Rabi       ,Potato,62679,2448136,39.06,2324.6,2,28,14,22,72,,,,,,,,,,,
Uttar Pradesh,SHAHJAHANPUR,2013,Kharif     ,Sugarcane,40137,2444664,60.91,932.8,1,44,32,38,61,,,,,,,,,,,
West Bengal,HOOGHLY,2011,Rabi       ,Potato,94435,2439938,25.84,2418.7,0,36,13,27,75,,,,,,,,,,,
Uttar Pradesh,BALRAMPUR,2003,Whole Year ,Sugarcane,49746,2416064,48.57,1047.5,2,41,25,33,58,,,,,,,,,,,
West Bengal,DINAJPUR DAKSHIN,2007,Whole Year ,Coconut ,197,2413800,12252.79,2638.9,1,24,13,26,76,,,,,,,,,,,
West Bengal,MEDINIPUR WEST,2014,Rabi       ,Potato,63519,2413485,38,2322.6,2,28,14,22,72,,,,,,,,,,,
West Bengal,HOOGHLY,2003,Whole Year ,Potato,90335,2410963,26.69,2723.3,0,36,13,27,75,,,,,,,,,,,
Uttar Pradesh,PILIBHIT,2003,Whole Year ,Sugarcane,48994,2396982,48.92,1047.5,1,44,32,38,61,,,,,,,,,,,
Maharashtra,JALGAON,2003,Whole Year ,Banana,35900,2390840,66.6,772.6,2,40,14,26,59,,,,,,,,,,,
Uttar Pradesh,HAPUR,2012,Kharif     ,Sugarcane,37894,2368375,62.5,389.6,1,43,28,36,74,,,,,,,,,,,
Maharashtra,PUNE,2004,Whole Year ,Sugarcane,28200,2361900,83.76,1029.5,2,31,16,23,65,,,,,,,,,,,
Uttar Pradesh,SHAHJAHANPUR,2003,Whole Year ,Sugarcane,45657,2358093,51.65,1047.5,1,44,32,38,61,,,,,,,,,,,
West Bengal,HOOGHLY,2001,Whole Year ,Potato,79526,2356389,29.63,2612.6,0,36,13,27,75,,,,,,,,,,,
Maharashtra,LATUR,2014,Whole Year ,Sugarcane,46400,2354600,50.75,838,1,40,16,28,54,,,,,,,,,,,
Maharashtra,OSMANABAD,2008,Kharif     ,Sugarcane,35700,2354500,65.95,916.9,0,40,14,26,59,,,,,,,,,,,
Maharashtra,OSMANABAD,2008,Whole Year ,Sugarcane,35700,2354500,65.95,916.9,0,40,14,26,59,,,,,,,,,,,
West Bengal,HOOGHLY,2005,Whole Year ,Potato,92174,2350043,25.5,2807.7,0,36,13,27,75,,,,,,,,,,,
Uttar Pradesh,BASTI,2012,Kharif     ,Sugarcane,38841,2343821,60.34,602.7,1,38,8,25,65,,,,,,,,,,,
West Bengal,MURSHIDABAD,2010,Kharif     ,Jute,157701,2343257,14.86,2612.3,2,35,11,26,77,,,,,,,,,,,
Uttar Pradesh,SHAHJAHANPUR,2004,Kharif     ,Sugarcane,38905,2328853,59.86,642.3,1,44,32,38,61,,,,,,,,,,,
West Bengal,DINAJPUR UTTAR,2007,Whole Year ,Coconut ,236,2317500,9819.92,2638.9,1,34,13,26,76,,,,,,,,,,,
Uttar Pradesh,BALRAMPUR,2008,Kharif     ,Sugarcane,57342,2309506,40.28,799.8,2,41,25,33,58,,,,,,,,,,,
Maharashtra,BEED,2001,Whole Year ,Sugarcane,34700,2306000,66.46,785.1,2,40,14,26,59,,,,,,,,,,,
Uttar Pradesh,BASTI,2014,Kharif     ,Sugarcane,36515,2290221,62.72,701.2,1,38,8,25,65,,,,,,,,,,,
West Bengal,MURSHIDABAD,2013,Kharif     ,Jute,154583,2286243,14.79,2406.1,2,35,11,26,77,,,,,,,,,,,
Uttar Pradesh,HARDOI,2013,Kharif     ,Sugarcane,39111,2272036,58.09,932.8,0,40,8,25,65,,,,,,,,,,,
West Bengal,BARDHAMAN,2009,Rabi       ,Potato,55166,2268242,41.12,2324.6,0,35,13,26,75,,,,,,,,,,,
Maharashtra,NASHIK,2009,Kharif     ,Sugarcane,31100,2268100,72.93,941.7,1,34,17,28,67,,,,,,,,,,,
Maharashtra,LATUR,2010,Kharif     ,Sugarcane,33000,2263800,68.6,1027.5,1,40,16,28,54,,,,,,,,,,,
Uttar Pradesh,GONDA,2002,Whole Year ,Sugarcane,50221,2241263,44.63,625.2,1,40,8,25,65,,,,,,,,,,,
Gujarat,NAVSARI,2006,Whole Year ,Sugarcane,30500,2238000,73.38,1478,2,36,25,29,79,,,,,,,,,,,
Maharashtra,OSMANABAD,2012,Whole Year ,Sugarcane,52200,2233500,42.79,689.8,0,40,14,26,59,,,,,,,,,,,
Uttar Pradesh,BALRAMPUR,2014,Kharif     ,Sugarcane,43539,2227978,51.17,486.9,2,41,25,33,58,,,,,,,,,,,
Uttar Pradesh,HARDOI,2014,Kharif     ,Sugarcane,37032,2226216,60.12,486.9,0,40,8,25,65,,,,,,,,,,,
West Bengal,MURSHIDABAD,2014,Kharif     ,Jute,154776,2225245,14.38,2322.6,2,35,11,26,77,,,,,,,,,,,
Uttar Pradesh,GONDA,2001,Whole Year ,Sugarcane,45117,2219937,49.2,661.7,1,40,8,25,65,,,,,,,,,,,
Uttar Pradesh,SHAHJAHANPUR,2009,Kharif     ,Sugarcane,38892,2218089,57.03,549.2,1,44,32,38,61,,,,,,,,,,,
Maharashtra,BEED,2002,Whole Year ,Sugarcane,34000,2215000,65.15,740.3,2,40,14,26,59,,,,,,,,,,,
Uttar Pradesh,HARDOI,2012,Kharif     ,Sugarcane,35834,2210098,61.68,389.6,0,40,8,25,65,,,,,,,,,,,
Uttar Pradesh,BAHRAICH,2014,Kharif     ,Sugarcane,38237,2205969,57.69,486.9,2,43,31,37,59,,,,,,,,,,,
West Bengal,MURSHIDABAD,2011,Kharif     ,Jute,157571,2195519,13.93,2418.7,2,35,11,26,77,,,,,,,,,,,
Uttar Pradesh,SHAHJAHANPUR,2007,Kharif     ,Sugarcane,41285,2183151,52.88,572.5,1,44,32,38,61,,,,,,,,,,,
West Bengal,MURSHIDABAD,2012,Kharif     ,Jute,159497,2176807,13.65,2632.2,2,35,11,26,77,,,,,,,,,,,
Uttar Pradesh,BUDAUN,2011,Kharif     ,Sugarcane,34337,2157737,62.84,777.4,0,43,29,36,60,,,,,,,,,,,
Uttar Pradesh,BALRAMPUR,2013,Kharif     ,Sugarcane,44097,2129180,48.28,932.8,2,41,25,33,58,,,,,,,,,,,
Gujarat,NAVSARI,2008,Whole Year ,Sugarcane,31500,2118000,67.24,911.1,2,36,25,29,79,,,,,,,,,,,
Maharashtra,LATUR,2001,Whole Year ,Sugarcane,36100,2107300,58.37,785.1,1,40,16,28,54,,,,,,,,,,,
Maharashtra,SATARA,2003,Whole Year ,Sugarcane,31300,2106100,67.29,772.6,1,38,12,25,63,,,,,,,,,,,
Uttar Pradesh,BASTI,2011,Kharif     ,Sugarcane,37379,2096364,56.08,781.2,1,38,8,25,65,,,,,,,,,,,
West Bengal,NADIA,2013,Kharif     ,Jute,120155,2087718,17.38,2406.1,2,36,13,27,75,,,,,,,,,,,
Uttar Pradesh,HARDOI,2007,Kharif     ,Sugarcane,43216,2081110,48.16,572.5,0,40,8,25,65,,,,,,,,,,,
West Bengal,HOOGHLY,2013,Rabi       ,Potato,99830,2077513,20.81,2406.1,0,36,13,27,75,,,,,,,,,,,
Uttar Pradesh,BASTI,2006,Kharif     ,Sugarcane,39063,2074870,53.12,632.1,1,38,8,25,65,,,,,,,,,,,
Maharashtra,LATUR,2008,Kharif     ,Sugarcane,38400,2074600,54.03,916.9,1,40,16,28,54,,,,,,,,,,,
Maharashtra,LATUR,2008,Whole Year ,Sugarcane,38400,2074600,54.03,916.9,1,40,16,28,54,,,,,,,,,,,
West Bengal,MURSHIDABAD,2003,Kharif     ,Jute,153960,2070497,13.45,2723.3,2,35,11,26,77,,,,,,,,,,,
Uttar Pradesh,BALRAMPUR,2002,Whole Year ,Sugarcane,40681,2067734,50.83,625.2,2,41,25,33,58,,,,,,,,,,,
Gujarat,NAVSARI,2007,Whole Year ,Sugarcane,31000,2063000,66.55,1178.9,2,36,25,29,79,,,,,,,,,,,
Uttar Pradesh,BALRAMPUR,2009,Kharif     ,Sugarcane,43791,2062556,47.1,549.2,2,41,25,33,58,,,,,,,,,,,
West Bengal,NADIA,2009,Kharif     ,Jute,127607,2047918,16.05,2324.6,2,36,13,27,75,,,,,,,,,,,
Uttar Pradesh,BALRAMPUR,2001,Whole Year ,Sugarcane,38368,2030895,52.93,661.7,2,41,25,33,58,,,,,,,,,,,
West Bengal,NADIA,2001,Kharif     ,Jute,138692,2030589,14.64,2612.6,2,36,13,27,75,,,,,,,,,,,
Uttar Pradesh,BAHRAICH,2006,Kharif     ,Sugarcane,34304,2028190,59.12,529.3,2,43,31,37,59,,,,,,,,,,,
Uttar Pradesh,BASTI,2004,Kharif     ,Sugarcane,36518,2027041,55.51,746.9,1,38,8,25,65,,,,,,,,,,,
Uttar Pradesh,BASTI,2008,Kharif     ,Sugarcane,43570,2018860,46.34,953.3,1,38,8,25,65,,,,,,,,,,,
West Bengal,MURSHIDABAD,2001,Kharif     ,Jute,142951,2009997,14.06,2612.6,2,35,11,26,77,,,,,,,,,,,
West Bengal,MURSHIDABAD,2002,Kharif     ,Jute,143852,1997089,13.88,2547,2,35,11,26,77,,,,,,,,,,,
West Bengal,BARDHAMAN,2010,Rabi       ,Potato,53049,1997053,37.65,2612.3,0,35,13,26,75,,,,,,,,,,,
Maharashtra,NASHIK,2010,Kharif     ,Sugarcane,25700,1989200,77.4,1027.5,1,34,17,28,67,,,,,,,,,,,
Uttar Pradesh,SHAHJAHANPUR,2008,Kharif     ,Sugarcane,37629,1985156,52.76,799.8,1,44,32,38,61,,,,,,,,,,,
West Bengal,MURSHIDABAD,2007,Kharif     ,Jute,153244,1981933,12.93,2638.9,2,35,11,26,77,,,,,,,,,,,
Gujarat,BHARUCH,2002,Whole Year ,Sugarcane,32000,1979000,61.84,637.2,2,39,13,28,56,,,,,,,,,,,
West Bengal,MURSHIDABAD,2006,Kharif     ,Jute,134977,1972021,14.61,2262.1,2,35,11,26,77,,,,,,,,,,,
Punjab,FIROZEPUR,2011,Rabi       ,Wheat,394000,1969000,5,705.2,1,39,31,35,42,,,,,,,,,,,
Uttar Pradesh,BASTI,2007,Kharif     ,Sugarcane,38062,1967349,51.69,741.2,1,38,8,25,65,,,,,,,,,,,
West Bengal,MURSHIDABAD,2004,Kharif     ,Jute,131563,1963310,14.92,2714.7,2,35,11,26,77,,,,,,,,,,,
Maharashtra,AURANGABAD,2010,Kharif     ,Sugarcane,23300,1959500,84.1,1027.5,1,40,14,26,59,,,,,,,,,,,
West Bengal,NADIA,2002,Kharif     ,Jute,139745,1925434,13.78,2547,2,36,13,27,75,,,,,,,,,,,
Gujarat,BHARUCH,2001,Whole Year ,Sugarcane,29900,1923000,64.31,849,2,39,13,28,56,,,,,,,,,,,
West Bengal,BARDHAMAN,2014,Rabi       ,Potato,60128,1922143,31.97,2322.6,0,35,13,26,75,,,,,,,,,,,
Gujarat,NAVSARI,2005,Whole Year ,Sugarcane,27600,1899000,68.8,1316.4,2,36,25,29,79,,,,,,,,,,,
Uttar Pradesh,BASTI,2002,Whole Year ,Sugarcane,35743,1895380,53.03,689.1,1,38,8,25,65,,,,,,,,,,,
Punjab,SANGRUR,2001,Rabi       ,Wheat,392000,1890000,4.82,441,1,42,36,30,55,,,,,,,,,,,
West Bengal,NADIA,2006,Kharif     ,Jute,130577,1886977,14.45,2262.1,2,36,13,27,75,,,,,,,,,,,
Uttar Pradesh,HARDOI,2008,Kharif     ,Sugarcane,39157,1878596,47.98,799.8,0,40,8,25,65,,,,,,,,,,,
Maharashtra,SATARA,2004,Whole Year ,Sugarcane,23200,1875300,80.83,1029.5,1,38,12,25,63,,,,,,,,,,,
West Bengal,MEDINIPUR WEST,2007,Whole Year ,Potato,70653,1874358,26.53,2638.9,2,28,14,22,72,,,,,,,,,,,
West Bengal,NADIA,2003,Kharif     ,Jute,130586,1868158,14.31,2723.3,2,36,13,27,75,,,,,,,,,,,
Gujarat,NAVSARI,2004,Whole Year ,Sugarcane,29100,1868000,64.19,1005.8,2,36,25,29,79,,,,,,,,,,,
West Bengal,MURSHIDABAD,2005,Kharif     ,Jute,127604,1865617,14.62,2807.7,2,35,11,26,77,,,,,,,,,,,
Maharashtra,NASHIK,2012,Whole Year ,Sugarcane,24600,1863900,75.77,689.8,1,34,17,28,67,,,,,,,,,,,
Maharashtra,NASHIK,2011,Whole Year ,Sugarcane,24600,1861200,75.66,852.6,1,34,17,28,67,,,,,,,,,,,
Gujarat,BHARUCH,2006,Whole Year ,Sugarcane,25800,1861000,72.13,1478,2,39,13,28,56,,,,,,,,,,,
Uttar Pradesh,BUDAUN,2012,Kharif     ,Sugarcane,32069,1860515,58.02,389.6,0,43,29,36,60,,,,,,,,,,,
West Bengal,BARDHAMAN,2012,Rabi       ,Potato,56914,1854161,32.58,2632.2,0,35,13,26,75,,,,,,,,,,,
Punjab,FIROZEPUR,2010,Rabi       ,Wheat,397000,1850000,4.66,451.5,1,39,31,35,42,,,,,,,,,,,
Punjab,FIROZEPUR,2008,Rabi       ,Wheat,395000,1849000,4.68,717.1,1,39,31,35,42,,,,,,,,,,,
Maharashtra,NASHIK,2001,Whole Year ,Sugarcane,23600,1846900,78.26,785.1,1,34,17,28,67,,,,,,,,,,,
West Bengal,MEDINIPUR WEST,2002,Winter     ,Potato,67046,1841788,27.47,2547,2,28,14,22,72,,,,,,,,,,,
Punjab,GURDASPUR,2014,Whole Year ,Sugarcane,24000,1840000,76.67,382.7,1,40,26,33,56,,,,,,,,,,,
Uttar Pradesh,AGRA,2014,Rabi       ,Potato,67228,1836400,27.32,486.9,2,40,36,31,55,,,,,,,,,,,
Uttar Pradesh,SAMBHAL,2014,Kharif     ,Sugarcane,28914,1833148,63.4,486.9,1,44,31,38,63,,,,,,,,,,,
Gujarat,NAVSARI,2003,Whole Year ,Sugarcane,27000,1827000,67.67,1160.3,2,36,25,29,79,,,,,,,,,,,
Gujarat,RAJKOT,2011,Kharif     ,Cotton(lint),387100,1823100,4.71,890.5,2,41,13,28,57,,,,,,,,,,,
West Bengal,NADIA,2014,Kharif     ,Jute,116914,1817411,15.54,2322.6,2,36,13,27,75,,,,,,,,,,,
Uttar Pradesh,BASTI,2009,Kharif     ,Sugarcane,35595,1814348,50.97,610.2,1,38,8,25,65,,,,,,,,,,,
Gujarat,NAVSARI,2009,Whole Year ,Sugarcane,25800,1814000,70.31,641.6,2,36,25,29,79,,,,,,,,,,,
West Bengal,HOOGHLY,2004,Whole Year ,Potato,87976,1807873,20.55,2714.7,0,36,13,27,75,,,,,,,,,,,
West Bengal,NADIA,2005,Kharif     ,Jute,120156,1806376,15.03,2807.7,2,36,13,27,75,,,,,,,,,,,
Punjab,SANGRUR,2002,Rabi       ,Wheat,394000,1805000,4.58,274.7,1,42,36,30,55,,,,,,,,,,,
Maharashtra,NASHIK,2013,Whole Year ,Sugarcane,21000,1786500,85.07,962.4,1,34,17,28,67,,,,,,,,,,,
West Bengal,MURSHIDABAD,2008,Kharif     ,Jute,147234,1785879,12.13,2689.9,2,35,11,26,77,,,,,,,,,,,
Punjab,FIROZEPUR,2007,Rabi       ,Wheat,395000,1785000,4.52,594.8,1,39,31,35,42,,,,,,,,,,,
Uttar Pradesh,RAMPUR,2014,Kharif     ,Sugarcane,28625,1784483,62.34,486.9,2,39,8,25,67,,,,,,,,,,,
Punjab,SANGRUR,2004,Rabi       ,Wheat,397000,1782000,4.49,351.7,1,42,36,30,55,,,,,,,,,,,
West Bengal,NADIA,2008,Kharif     ,Jute,120785,1780068,14.74,2689.9,2,36,13,27,75,,,,,,,,,,,
Uttar Pradesh,HARDOI,2011,Kharif     ,Sugarcane,31481,1775906,56.41,777.4,0,40,8,25,65,,,,,,,,,,,
West Bengal,NADIA,2012,Kharif     ,Jute,125099,1775309,14.19,2632.2,2,36,13,27,75,,,,,,,,,,,
West Bengal,NADIA,2007,Kharif     ,Jute,127471,1762185,13.82,2638.9,2,36,13,27,75,,,,,,,,,,,
Uttar Pradesh,SAMBHAL,2013,Kharif     ,Sugarcane,28638,1762153,61.53,932.8,1,44,31,38,63,,,,,,,,,,,
West Bengal,NADIA,2011,Kharif     ,Jute,126755,1762095,13.9,2418.7,2,36,13,27,75,,,,,,,,,,,
